id,title,stockCode,memberType,kfifUrl
987,İŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,ISGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201412acbeb8b06f7
1398,İŞ GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,ISGSY,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f273ea66014d
2339,İŞ PORTFÖY YÖNETİMİ A.Ş.,ISP,"FK, PYS",
1533,İŞ YATIRIM MENKUL DEĞERLER A.Ş.,"ISMEN, IYM","IGS, YK",
1533,İŞ YATIRIM MENKUL DEĞERLER A.Ş.,"ISMEN, IYM","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a140f275530140f277aa100008
989,İŞ YATIRIM ORTAKLIĞI A.Ş.,ISYAT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f2710c33013d
1684,İŞBİR HOLDİNG A.Ş.,ISBIR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c0141017954a000b4
4135,İŞBİR SENTETİK DOKUMA SANAYİ A.Ş.,ISSEN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c452495e0b0152ef57ae190f85
2583,ŞEKER FAKTORİNG A.Ş.,SEKFA,IGS,
1392,ŞEKER FİNANSAL KİRALAMA A.Ş.,SEKFK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141e536460141e92af0291568
5071,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,SEGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c56faf888c01718864329b7097
1351,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,"SKY, SKYMD","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a241a25fcb0141a7c4a064241c
1351,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,"SKY, SKYMD","IGS, YK",
2418,ŞEKERBANK T.A.Ş.,"SEK, SKBNK","IGS, YK",
2418,ŞEKERBANK T.A.Ş.,"SEK, SKBNK","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c01412adc8fba04ee
3913,ŞOK MARKETLER TİCARET A.Ş.,SOKM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9c9014198095f4442bf
